#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ERBB2	FOXO1	9606.ENSP00000269571	9606.ENSP00000368880	0	0	0	0	0	0	0	0.487	0.487
ERBB2	VIM	9606.ENSP00000269571	9606.ENSP00000446007	0	0	0	0	0.060	0	0	0.479	0.489
ERBB2	TGFBR2	9606.ENSP00000269571	9606.ENSP00000351905	0	0	0	0.559	0	0.363	0	0.239	0.495
ERBB2	PPARG	9606.ENSP00000269571	9606.ENSP00000287820	0	0	0	0	0.086	0.092	0	0.440	0.495
ERBB2	TYMS	9606.ENSP00000269571	9606.ENSP00000315644	0	0	0	0	0	0	0	0.509	0.509
ERBB2	ZEB2	9606.ENSP00000269571	9606.ENSP00000487174	0	0	0	0	0	0	0	0.518	0.518
ERBB2	SPP1	9606.ENSP00000269571	9606.ENSP00000378517	0	0	0	0	0	0.188	0	0.431	0.518
ERBB2	GPX3	9606.ENSP00000269571	9606.ENSP00000373477	0	0	0	0	0.065	0	0	0.510	0.522
ERBB2	FOS	9606.ENSP00000269571	9606.ENSP00000306245	0	0	0	0	0.057	0.071	0	0.507	0.530
ERBB2	YAP1	9606.ENSP00000269571	9606.ENSP00000478927	0	0	0	0	0.127	0	0	0.492	0.538
ERBB2	FOLR2	9606.ENSP00000269571	9606.ENSP00000298223	0	0	0	0	0	0.048	0	0.545	0.549
ERBB2	PECAM1	9606.ENSP00000269571	9606.ENSP00000457421	0	0	0	0	0	0.067	0	0.542	0.555
ERBB2	IDH2	9606.ENSP00000269571	9606.ENSP00000331897	0	0	0	0	0.048	0	0	0.557	0.560
ERBB2	TK1	9606.ENSP00000269571	9606.ENSP00000468425	0	0	0	0	0	0.115	0	0.536	0.571
ERBB2	TLR3	9606.ENSP00000269571	9606.ENSP00000296795	0	0	0	0	0.049	0.094	0	0.549	0.577
ERBB2	PRLR	9606.ENSP00000269571	9606.ENSP00000482954	0	0	0	0	0.064	0	0	0.582	0.592
ERBB2	KRT18	9606.ENSP00000269571	9606.ENSP00000373489	0	0	0	0	0.107	0.066	0	0.567	0.607
ERBB2	LAMP1	9606.ENSP00000269571	9606.ENSP00000333298	0	0	0	0	0.044	0	0	0.610	0.611
ERBB2	ZEB1	9606.ENSP00000269571	9606.ENSP00000354487	0	0	0	0	0	0	0	0.618	0.618
ERBB2	TOP2A	9606.ENSP00000269571	9606.ENSP00000411532	0	0	0	0	0	0	0	0.621	0.621
ERBB2	KRT8	9606.ENSP00000269571	9606.ENSP00000449404	0	0	0	0	0.109	0	0	0.605	0.633
ERBB2	FOLR1	9606.ENSP00000269571	9606.ENSP00000377284	0	0	0	0	0.062	0.048	0	0.624	0.635
ERBB2	TFAP2A	9606.ENSP00000269571	9606.ENSP00000501092	0	0	0	0	0.064	0	0.500	0.323	0.655
ERBB2	MMP9	9606.ENSP00000269571	9606.ENSP00000361405	0	0	0	0	0.055	0	0	0.650	0.655
ERBB2	KRT19	9606.ENSP00000269571	9606.ENSP00000355124	0	0	0	0	0.159	0.066	0	0.608	0.665
ERBB2	STAT5A	9606.ENSP00000269571	9606.ENSP00000341208	0	0	0	0	0	0.071	0	0.681	0.691
ERBB2	NTRK2	9606.ENSP00000269571	9606.ENSP00000277120	0	0	0	0.589	0.110	0.617	0	0.201	0.704
ERBB2	JUP	9606.ENSP00000269571	9606.ENSP00000377508	0	0	0	0	0.085	0.631	0	0.229	0.717
ERBB2	FN1	9606.ENSP00000269571	9606.ENSP00000346839	0	0	0	0	0.066	0	0	0.717	0.724
ERBB2	PDGFD	9606.ENSP00000269571	9606.ENSP00000376865	0	0	0	0	0.043	0	0.650	0.248	0.726
ERBB2	TACSTD2	9606.ENSP00000269571	9606.ENSP00000360269	0	0	0	0	0.087	0	0	0.719	0.732
ERBB2	SDC4	9606.ENSP00000269571	9606.ENSP00000361818	0	0	0	0	0.072	0	0	0.729	0.737
ERBB2	IL6	9606.ENSP00000269571	9606.ENSP00000385675	0	0	0	0	0	0	0	0.752	0.752
ERBB2	JUN	9606.ENSP00000269571	9606.ENSP00000360266	0	0	0	0	0	0.071	0	0.751	0.759
ERBB2	FGFR3	9606.ENSP00000269571	9606.ENSP00000339824	0	0	0	0.622	0.062	0.631	0	0.375	0.765
ERBB2	FGF1	9606.ENSP00000269571	9606.ENSP00000480791	0	0	0	0	0.061	0	0.650	0.406	0.787
ERBB2	FYN	9606.ENSP00000269571	9606.ENSP00000346671	0	0	0	0.689	0	0.450	0.400	0.462	0.807
ERBB2	SDC1	9606.ENSP00000269571	9606.ENSP00000370542	0	0	0	0	0.108	0.292	0	0.726	0.811
ERBB2	STAT1	9606.ENSP00000269571	9606.ENSP00000354394	0	0	0	0	0	0.639	0	0.525	0.821
ERBB2	PTGS2	9606.ENSP00000269571	9606.ENSP00000356438	0	0	0	0	0.068	0.292	0	0.760	0.828
ERBB2	MET	9606.ENSP00000269571	9606.ENSP00000317272	0	0	0	0.581	0.072	0.617	0	0.604	0.847
ERBB2	EZR	9606.ENSP00000269571	9606.ENSP00000338934	0	0	0	0	0.062	0.607	0	0.673	0.869
ERBB2	MUC1	9606.ENSP00000269571	9606.ENSP00000484824	0	0	0	0	0.067	0.512	0	0.958	0.979
ERBB2	IGF1	9606.ENSP00000269571	9606.ENSP00000376637	0	0	0	0	0	0	0.900	0.926	0.992
ERBB3	HBEGF	9606.ENSP00000267101	9606.ENSP00000230990	0	0	0	0	0	0	0.400	0.986	0.991
ERBB3	FOXA1	9606.ENSP00000267101	9606.ENSP00000250448	0	0	0	0	0.110	0.292	0	0.439	0.616
ERBB3	PDGFRA	9606.ENSP00000267101	9606.ENSP00000257290	0	0	0	0.563	0.065	0.270	0	0.272	0.460
ERBB3	MDM2	9606.ENSP00000267101	9606.ENSP00000258149	0	0	0	0	0	0.292	0	0.447	0.591
ERBB3	SLC9A3R1	9606.ENSP00000267101	9606.ENSP00000262613	0	0	0	0	0.056	0.045	0	0.654	0.660
ERBB3	FGF2	9606.ENSP00000267101	9606.ENSP00000264498	0	0	0	0	0.055	0	0.650	0.678	0.884
ERBB3	STAT5A	9606.ENSP00000267101	9606.ENSP00000341208	0	0	0	0	0	0.071	0	0.384	0.404
ERBB3	FN1	9606.ENSP00000267101	9606.ENSP00000346839	0	0	0	0	0	0	0	0.407	0.407
ERBB3	GSN	9606.ENSP00000267101	9606.ENSP00000362924	0	0	0	0	0.044	0	0	0.407	0.409
ERBB3	PTN	9606.ENSP00000267101	9606.ENSP00000341170	0	0	0	0	0.087	0	0	0.388	0.417
ERBB3	EZR	9606.ENSP00000267101	9606.ENSP00000338934	0	0	0	0	0.049	0.216	0	0.282	0.418
ERBB3	STEAP1	9606.ENSP00000267101	9606.ENSP00000297205	0	0	0	0	0	0	0	0.436	0.436
ERBB3	TNS2	9606.ENSP00000267101	9606.ENSP00000319756	0	0	0	0	0.054	0.377	0	0.134	0.446
ERBB3	ZEB1	9606.ENSP00000267101	9606.ENSP00000354487	0	0	0	0	0	0	0	0.458	0.458
ERBB3	TCF7L2	9606.ENSP00000267101	9606.ENSP00000486891	0	0	0	0	0.043	0.292	0	0.283	0.472
ERBB3	JUN	9606.ENSP00000267101	9606.ENSP00000360266	0	0	0	0	0	0.071	0	0.476	0.493
ERBB3	LLGL2	9606.ENSP00000267101	9606.ENSP00000376333	0	0	0	0	0.097	0	0	0.499	0.528
ERBB3	KIT	9606.ENSP00000267101	9606.ENSP00000288135	0	0	0	0.569	0	0.101	0	0.527	0.557
ERBB3	YAP1	9606.ENSP00000267101	9606.ENSP00000478927	0	0	0	0	0.074	0	0	0.609	0.623
ERBB3	FYN	9606.ENSP00000267101	9606.ENSP00000346671	0	0	0	0.658	0	0.115	0.400	0.443	0.678
ERBB3	PDGFD	9606.ENSP00000267101	9606.ENSP00000376865	0	0	0	0	0	0	0.650	0.188	0.703
ERBB3	FGF1	9606.ENSP00000267101	9606.ENSP00000480791	0	0	0	0	0.061	0	0.650	0.289	0.746
ERBB3	MUC1	9606.ENSP00000267101	9606.ENSP00000484824	0	0	0	0	0.064	0.294	0	0.666	0.760
ERBB3	FGF7	9606.ENSP00000267101	9606.ENSP00000267843	0	0	0	0	0.047	0	0.650	0.369	0.771
ERBB3	IGF1	9606.ENSP00000267101	9606.ENSP00000376637	0	0	0	0	0	0	0.650	0.480	0.810
ERBB3	MET	9606.ENSP00000267101	9606.ENSP00000317272	0	0	0	0.566	0.109	0.536	0.900	0.735	0.987
ERG	FUS	9606.ENSP00000414150	9606.ENSP00000254108	0	0	0	0	0.056	0	0	0.675	0.680
ERG	LMO2	9606.ENSP00000414150	9606.ENSP00000257818	0	0	0	0	0.102	0.301	0	0.333	0.545
ERG	JUN	9606.ENSP00000414150	9606.ENSP00000360266	0	0	0	0	0.055	0.335	0	0.250	0.488
ERG	RUNX2	9606.ENSP00000414150	9606.ENSP00000360493	0	0	0	0	0.057	0.840	0	0.158	0.862
ERMP1	KANK1	9606.ENSP00000340427	9606.ENSP00000477725	0	0	0	0	0.045	0.045	0	0.406	0.411
ESAM	LYVE1	9606.ENSP00000278927	9606.ENSP00000256178	0	0	0	0	0.155	0	0	0.528	0.585
ESAM	VWF	9606.ENSP00000278927	9606.ENSP00000261405	0	0	0	0	0.364	0	0	0.654	0.770
ESAM	SELP	9606.ENSP00000278927	9606.ENSP00000263686	0	0	0	0	0.255	0	0	0.712	0.776
ESAM	SOX7	9606.ENSP00000278927	9606.ENSP00000301921	0	0	0	0	0.189	0	0	0.314	0.420
ESAM	PTPRB	9606.ENSP00000278927	9606.ENSP00000334928	0	0	0	0	0.203	0	0	0.309	0.426
ESAM	PEAR1	9606.ENSP00000278927	9606.ENSP00000344465	0	0	0	0	0.393	0	0	0.134	0.451
ESAM	MMRN2	9606.ENSP00000278927	9606.ENSP00000361097	0	0	0	0	0.371	0	0	0.167	0.454
ESAM	ITGA1	9606.ENSP00000278927	9606.ENSP00000282588	0	0	0	0	0.104	0	0	0.430	0.467
ESAM	MRC1	9606.ENSP00000278927	9606.ENSP00000455897	0	0	0	0	0.104	0	0	0.436	0.473
ESAM	PROS1	9606.ENSP00000278927	9606.ENSP00000377783	0	0	0	0	0.109	0	0	0.440	0.479
ESAM	TIE1	9606.ENSP00000278927	9606.ENSP00000361554	0	0	0	0	0.251	0	0	0.366	0.505
ESAM	TEK	9606.ENSP00000278927	9606.ENSP00000369375	0	0	0	0	0.310	0	0	0.328	0.517
ESAM	ROBO4	9606.ENSP00000278927	9606.ENSP00000304945	0	0	0	0	0.433	0	0	0.256	0.560
ESAM	MARVELD2	9606.ENSP00000278927	9606.ENSP00000323264	0	0	0	0	0	0	0	0.589	0.589
ESAM	ICAM2	9606.ENSP00000278927	9606.ENSP00000415283	0	0	0	0	0.270	0	0	0.480	0.604
ESAM	PECAM1	9606.ENSP00000278927	9606.ENSP00000457421	0	0	0	0	0.278	0	0	0.638	0.728
ESAM	OCLN	9606.ENSP00000278927	9606.ENSP00000347379	0	0	0	0	0	0	0.650	0.970	0.989
ESRP1	OVOL2	9606.ENSP00000405738	9606.ENSP00000278780	0	0	0	0	0.276	0	0	0.495	0.619
ESRP1	RBM47	9606.ENSP00000405738	9606.ENSP00000295971	0	0	0	0	0.099	0	0	0.532	0.560
ESRP1	RBPMS2	9606.ENSP00000405738	9606.ENSP00000300069	0	0	0	0	0	0.671	0	0.306	0.762
ESRP1	PRSS8	9606.ENSP00000405738	9606.ENSP00000319730	0	0	0	0	0.336	0	0	0.269	0.493
ESRP1	PKP3	9606.ENSP00000405738	9606.ENSP00000331678	0	0	0	0	0.250	0	0	0.262	0.423
ESRP1	RBPMS	9606.ENSP00000405738	9606.ENSP00000340176	0	0	0	0	0.067	0.678	0	0.264	0.759
ESRP1	SPINT1	9606.ENSP00000405738	9606.ENSP00000342098	0	0	0	0	0.374	0	0	0.297	0.542
ESRP1	RAB25	9606.ENSP00000405738	9606.ENSP00000354376	0	0	0	0	0.688	0	0	0.370	0.795
ESRP1	ZEB1	9606.ENSP00000405738	9606.ENSP00000354487	0	0	0	0	0	0	0	0.606	0.606
ESRP1	QKI	9606.ENSP00000405738	9606.ENSP00000355094	0	0	0	0	0	0.096	0.500	0.719	0.861
ESRP1	IRF6	9606.ENSP00000405738	9606.ENSP00000355988	0	0	0	0	0.402	0	0	0.228	0.519
ESRP1	RALGPS2	9606.ENSP00000405738	9606.ENSP00000356607	0	0	0	0	0.042	0	0	0.472	0.473
ESRP1	ZCCHC24	9606.ENSP00000405738	9606.ENSP00000361411	0	0	0	0	0	0	0	0.452	0.452
ESRP1	FXYD3	9606.ENSP00000405738	9606.ENSP00000473929	0	0	0	0	0.342	0	0	0.145	0.413
ESRP1	ZEB2	9606.ENSP00000405738	9606.ENSP00000487174	0	0	0	0	0	0	0	0.435	0.435
ESRP1	MAL2	9606.ENSP00000405738	9606.ENSP00000479708	0	0	0	0	0.456	0	0	0.256	0.578
ESRP1	GRHL2	9606.ENSP00000405738	9606.ENSP00000495564	0	0	0	0	0.777	0	0	0.532	0.891
ETFB	PDHA1	9606.ENSP00000346173	9606.ENSP00000369134	0	0	0	0	0.095	0.118	0	0.331	0.419
ETFB	HSDL2	9606.ENSP00000346173	9606.ENSP00000381785	0.254	0	0	0	0.124	0.128	0.152	0.373	0.642
ETFB	HADH	9606.ENSP00000346173	9606.ENSP00000474560	0.120	0	0	0	0.427	0.260	0	0.496	0.787
ETFB	ETFDH	9606.ENSP00000346173	9606.ENSP00000426638	0.231	0	0.479	0	0.577	0.797	0.750	0.995	0.999
ETFDH	MGLL	9606.ENSP00000426638	9606.ENSP00000265052	0	0	0	0	0.059	0	0	0.412	0.423
ETFDH	HSDL2	9606.ENSP00000426638	9606.ENSP00000381785	0.108	0	0	0	0.399	0.122	0	0.440	0.701
ETFDH	NDUFS1	9606.ENSP00000426638	9606.ENSP00000392709	0	0	0	0	0.214	0.082	0	0.455	0.573
ETFDH	RNF150	9606.ENSP00000426638	9606.ENSP00000425840	0	0	0	0	0	0	0	0.411	0.411
ETFDH	HADH	9606.ENSP00000426638	9606.ENSP00000474560	0.045	0	0	0	0.307	0	0	0.506	0.645
ETNK1	PEMT	9606.ENSP00000500633	9606.ENSP00000255389	0	0	0	0	0.111	0.123	0	0.410	0.499
ETNK1	KIT	9606.ENSP00000500633	9606.ENSP00000288135	0	0	0	0	0	0	0	0.526	0.526
ETNK1	IDH2	9606.ENSP00000500633	9606.ENSP00000331897	0	0	0	0	0	0	0	0.433	0.433
ETNK1	SOX5	9606.ENSP00000500633	9606.ENSP00000398273	0	0	0	0	0.055	0	0	0.859	0.861
EVL	WLS	9606.ENSP00000376652	9606.ENSP00000346829	0	0	0	0	0	0	0	0.488	0.488
EVL	PLXNA4	9606.ENSP00000376652	9606.ENSP00000352882	0	0	0	0	0.059	0	0	0.637	0.643
EVL	SLIT2	9606.ENSP00000376652	9606.ENSP00000422591	0	0	0	0	0.054	0	0.500	0.129	0.552
EZR	RASD1	9606.ENSP00000338934	9606.ENSP00000225688	0	0	0	0	0	0.071	0	0.425	0.443
EZR	NT5E	9606.ENSP00000338934	9606.ENSP00000257770	0	0	0	0	0.055	0	0	0.426	0.434
EZR	SLC9A3R1	9606.ENSP00000338934	9606.ENSP00000262613	0	0	0	0	0.083	0.850	0.900	0.999	0.999
EZR	SELP	9606.ENSP00000338934	9606.ENSP00000263686	0	0	0	0	0	0.292	0	0.258	0.452
EZR	KAT2B	9606.ENSP00000338934	9606.ENSP00000263754	0	0	0	0	0	0	0	0.471	0.471
EZR	MCAM	9606.ENSP00000338934	9606.ENSP00000264036	0	0	0	0	0.049	0	0	0.677	0.679
EZR	HPGDS	9606.ENSP00000338934	9606.ENSP00000295256	0	0	0	0	0.055	0	0	0.401	0.409
EZR	S100P	9606.ENSP00000338934	9606.ENSP00000296370	0	0	0	0	0.067	0.292	0	0.209	0.432
EZR	MET	9606.ENSP00000338934	9606.ENSP00000317272	0	0	0	0	0.048	0.044	0	0.536	0.541
EZR	NEBL	9606.ENSP00000338934	9606.ENSP00000366326	0	0	0	0	0.321	0.130	0	0.074	0.405
EZR	MME	9606.ENSP00000338934	9606.ENSP00000418525	0	0	0	0	0	0.292	0	0.201	0.410
EZR	PRKCZ	9606.ENSP00000338934	9606.ENSP00000367830	0	0	0	0	0.054	0.129	0	0.356	0.423
EZR	PRF1	9606.ENSP00000338934	9606.ENSP00000398568	0	0	0	0	0.058	0.057	0	0.434	0.453
EZR	RAB25	9606.ENSP00000338934	9606.ENSP00000354376	0	0	0	0	0.067	0.071	0	0.456	0.487
EZR	OCLN	9606.ENSP00000338934	9606.ENSP00000347379	0	0	0	0	0.049	0.124	0	0.472	0.522
EZR	FERMT2	9606.ENSP00000338934	9606.ENSP00000342858	0	0	0	0	0.056	0.135	0	0.474	0.533
EZR	SPP1	9606.ENSP00000338934	9606.ENSP00000378517	0	0	0	0	0	0	0	0.553	0.553
EZR	SDC4	9606.ENSP00000338934	9606.ENSP00000361818	0	0	0	0	0.068	0	0	0.541	0.553
EZR	MMP9	9606.ENSP00000338934	9606.ENSP00000361405	0	0	0	0	0	0	0	0.590	0.590
EZR	SDC1	9606.ENSP00000338934	9606.ENSP00000370542	0	0	0	0	0.049	0	0	0.648	0.650
EZR	SPTBN1	9606.ENSP00000338934	9606.ENSP00000349259	0	0	0	0	0.147	0.071	0.500	0.284	0.678
EZR	FN1	9606.ENSP00000338934	9606.ENSP00000346839	0	0	0	0	0	0.070	0	0.680	0.689
EZR	TLN2	9606.ENSP00000338934	9606.ENSP00000453508	0	0	0	0.554	0.051	0.066	0	0.788	0.796
EZR	GSN	9606.ENSP00000338934	9606.ENSP00000362924	0	0	0	0	0.047	0	0.500	0.686	0.837
EZR	PPL	9606.ENSP00000338934	9606.ENSP00000340510	0	0	0	0	0.078	0.292	0	0.940	0.957
EZR	ICAM2	9606.ENSP00000338934	9606.ENSP00000415283	0	0	0	0	0.042	0.345	0	0.963	0.974
F12	TFPI	9606.ENSP00000253496	9606.ENSP00000233156	0	0	0	0	0	0.126	0	0.346	0.404
F12	FN1	9606.ENSP00000253496	9606.ENSP00000346839	0	0	0	0.556	0.055	0	0	0.440	0.448
F12	VWF	9606.ENSP00000253496	9606.ENSP00000261405	0	0	0	0	0	0.091	0	0.610	0.630
F12	THBD	9606.ENSP00000253496	9606.ENSP00000366307	0	0	0	0	0	0.094	0.540	0.287	0.676
F12	F13A1	9606.ENSP00000253496	9606.ENSP00000264870	0	0	0	0	0	0.061	0	0.701	0.707
F12	F3	9606.ENSP00000253496	9606.ENSP00000334145	0	0	0	0	0	0	0.540	0.870	0.937
F12	SERPING1	9606.ENSP00000253496	9606.ENSP00000278407	0	0	0	0	0	0.045	0.700	0.959	0.987
F13A1	LAMA4	9606.ENSP00000264870	9606.ENSP00000230538	0	0	0	0	0.064	0	0	0.436	0.450
F13A1	LYVE1	9606.ENSP00000264870	9606.ENSP00000256178	0	0	0	0	0.208	0.046	0	0.443	0.542
F13A1	VWF	9606.ENSP00000264870	9606.ENSP00000261405	0	0	0	0	0.252	0	0	0.631	0.713
F13A1	SELP	9606.ENSP00000264870	9606.ENSP00000263686	0	0	0	0	0.345	0	0	0.180	0.441
F13A1	PROS1	9606.ENSP00000264870	9606.ENSP00000377783	0	0	0	0	0.149	0	0	0.324	0.400
F13A1	IRF6	9606.ENSP00000264870	9606.ENSP00000355988	0	0	0	0	0.106	0.045	0	0.374	0.419
F13A1	MS4A6A	9606.ENSP00000264870	9606.ENSP00000435844	0	0	0	0	0.424	0	0	0.124	0.474
F13A1	VSIG4	9606.ENSP00000264870	9606.ENSP00000363869	0	0	0	0	0.368	0	0	0.209	0.479
F13A1	FOLR2	9606.ENSP00000264870	9606.ENSP00000298223	0	0	0	0	0.338	0	0	0.262	0.490
F13A1	MRC1	9606.ENSP00000264870	9606.ENSP00000455897	0	0	0	0	0.235	0	0	0.375	0.502
F13A1	STAB1	9606.ENSP00000264870	9606.ENSP00000312946	0	0	0	0	0.330	0	0	0.359	0.552
F13A1	FN1	9606.ENSP00000264870	9606.ENSP00000346839	0	0	0	0	0.058	0.292	0.400	0.522	0.783
F2RL2	GNG11	9606.ENSP00000296641	9606.ENSP00000248564	0	0	0	0	0.062	0	0.500	0	0.510
F2RL2	FAM162B	9606.ENSP00000296641	9606.ENSP00000357545	0	0	0	0	0	0	0	0.403	0.403
F2RL2	NMB	9606.ENSP00000296641	9606.ENSP00000378089	0	0	0	0	0	0	0.500	0	0.499
F2RL2	GRK5	9606.ENSP00000296641	9606.ENSP00000376609	0	0	0	0	0	0	0.500	0.042	0.500
F2RL2	GNG2	9606.ENSP00000296641	9606.ENSP00000334448	0	0	0	0	0	0	0.500	0.085	0.522
F3	TFPI	9606.ENSP00000334145	9606.ENSP00000233156	0	0	0	0	0.056	0	0.500	0.999	0.999
F3	SERPINF1	9606.ENSP00000334145	9606.ENSP00000254722	0	0	0	0	0	0	0	0.662	0.662
F3	VWF	9606.ENSP00000334145	9606.ENSP00000261405	0	0	0	0	0.047	0	0	0.980	0.980
F3	SELP	9606.ENSP00000334145	9606.ENSP00000263686	0	0	0	0	0	0	0	0.905	0.905
F3	FGF2	9606.ENSP00000334145	9606.ENSP00000264498	0	0	0	0	0.072	0	0	0.438	0.456
F3	NRP1	9606.ENSP00000334145	9606.ENSP00000265371	0	0	0	0	0.062	0	0	0.423	0.435
F3	SERPING1	9606.ENSP00000334145	9606.ENSP00000278407	0	0	0	0	0.043	0	0	0.521	0.521
F3	JUN	9606.ENSP00000334145	9606.ENSP00000360266	0	0	0	0	0.083	0	0	0.380	0.407
F3	GHR	9606.ENSP00000334145	9606.ENSP00000483403	0	0	0.411	0	0.049	0	0	0	0.415
F3	S100A10	9606.ENSP00000334145	9606.ENSP00000357801	0	0	0	0	0.049	0	0	0.491	0.495
F3	MB	9606.ENSP00000334145	9606.ENSP00000352835	0	0	0	0	0	0	0	0.507	0.507
F3	PTGS2	9606.ENSP00000334145	9606.ENSP00000356438	0	0	0	0	0.233	0	0	0.447	0.558
F3	PROS1	9606.ENSP00000334145	9606.ENSP00000377783	0	0	0	0	0.042	0	0	0.609	0.609
F3	MMP9	9606.ENSP00000334145	9606.ENSP00000361405	0	0	0	0	0	0	0	0.632	0.632
F3	PECAM1	9606.ENSP00000334145	9606.ENSP00000457421	0	0	0	0	0	0	0	0.688	0.688
F3	FN1	9606.ENSP00000334145	9606.ENSP00000346839	0	0	0	0	0.064	0	0	0.704	0.711
F3	TLR4	9606.ENSP00000334145	9606.ENSP00000363089	0	0	0	0	0.044	0	0	0.716	0.717
F3	IL6	9606.ENSP00000334145	9606.ENSP00000385675	0	0	0	0	0.246	0	0	0.770	0.819
F3	THBD	9606.ENSP00000334145	9606.ENSP00000366307	0	0	0	0	0.075	0	0.540	0.963	0.982
FABP4	PDK4	9606.ENSP00000256104	9606.ENSP00000005178	0	0	0	0	0.149	0	0	0.471	0.530
FABP4	NAMPT	9606.ENSP00000256104	9606.ENSP00000222553	0	0	0	0	0	0	0	0.435	0.435
FABP4	LIPE	9606.ENSP00000256104	9606.ENSP00000244289	0	0	0	0	0.109	0.575	0.700	0.994	0.999
FABP4	FOXO1	9606.ENSP00000256104	9606.ENSP00000368880	0	0	0	0	0.054	0.045	0	0.403	0.414
FABP4	PDGFRA	9606.ENSP00000256104	9606.ENSP00000257290	0	0	0	0	0.076	0	0	0.396	0.418
FABP4	SORD	9606.ENSP00000256104	9606.ENSP00000267814	0	0	0	0	0	0	0	0.436	0.436
FABP4	GPD1	9606.ENSP00000256104	9606.ENSP00000301149	0	0	0	0	0.243	0	0	0.290	0.439
FABP4	THRSP	9606.ENSP00000256104	9606.ENSP00000281030	0	0	0	0	0.122	0	0	0.400	0.450
FABP4	NT5E	9606.ENSP00000256104	9606.ENSP00000257770	0	0	0	0	0	0	0	0.450	0.450
FABP4	IGF1	9606.ENSP00000256104	9606.ENSP00000376637	0	0	0	0	0.099	0	0	0.420	0.455
FABP4	GPAM	9606.ENSP00000256104	9606.ENSP00000265276	0	0	0	0	0.126	0	0	0.438	0.488
FABP4	MGLL	9606.ENSP00000256104	9606.ENSP00000265052	0	0	0	0	0.067	0	0	0.475	0.489
FABP4	SPP1	9606.ENSP00000256104	9606.ENSP00000378517	0	0	0	0	0.060	0	0	0.480	0.490
FABP4	PLIN4	9606.ENSP00000256104	9606.ENSP00000488481	0	0	0	0	0.149	0	0	0.433	0.496
FABP4	PID1	9606.ENSP00000256104	9606.ENSP00000283937	0	0	0	0	0.060	0	0	0.492	0.502
FABP4	RARRES2	9606.ENSP00000256104	9606.ENSP00000418009	0	0	0	0	0.061	0	0	0.507	0.517
FABP4	PECAM1	9606.ENSP00000256104	9606.ENSP00000457421	0	0	0	0	0.178	0	0	0.447	0.526
FABP4	IL6	9606.ENSP00000256104	9606.ENSP00000385675	0	0	0	0	0.058	0	0	0.577	0.584
FABP4	PLIN2	9606.ENSP00000256104	9606.ENSP00000276914	0	0	0	0	0.067	0	0	0.592	0.603
FABP4	RBP4	9606.ENSP00000256104	9606.ENSP00000360522	0	0	0	0	0.115	0	0	0.571	0.604
FABP4	RUNX2	9606.ENSP00000256104	9606.ENSP00000360493	0	0	0	0	0.056	0	0	0.601	0.607
FABP4	SCD	9606.ENSP00000256104	9606.ENSP00000359380	0	0	0	0	0.077	0	0	0.657	0.670
FABP4	ZNF423	9606.ENSP00000256104	9606.ENSP00000455426	0	0	0	0	0.060	0.043	0	0.667	0.674
FABP4	PNPLA2	9606.ENSP00000256104	9606.ENSP00000337701	0	0	0	0	0	0	0	0.714	0.714
FABP4	LEP	9606.ENSP00000256104	9606.ENSP00000312652	0	0	0	0	0.208	0	0	0.763	0.804
FABP4	PCK1	9606.ENSP00000256104	9606.ENSP00000319814	0	0	0	0	0.122	0	0.500	0.591	0.805
FABP4	PLIN1	9606.ENSP00000256104	9606.ENSP00000300055	0	0	0	0	0.409	0	0.500	0.774	0.927
FABP4	LPL	9606.ENSP00000256104	9606.ENSP00000497642	0	0	0	0	0.465	0	0.500	0.882	0.965
FABP4	PPARG	9606.ENSP00000256104	9606.ENSP00000287820	0	0	0	0	0.222	0.050	0.500	0.983	0.993
FADS3	SQLE	9606.ENSP00000278829	9606.ENSP00000265896	0	0	0	0	0.108	0	0.223	0.238	0.425
FADS3	UGCG	9606.ENSP00000278829	9606.ENSP00000363397	0	0	0	0	0.042	0	0	0.403	0.403
FADS3	FAXDC2	9606.ENSP00000278829	9606.ENSP00000320604	0.079	0	0	0	0.187	0	0.347	0.179	0.544
FADS3	SCD	9606.ENSP00000278829	9606.ENSP00000359380	0.042	0	0	0	0.055	0.067	0	0.901	0.905
FAH	SORD	9606.ENSP00000385080	9606.ENSP00000267814	0.059	0	0	0	0.126	0.477	0	0.224	0.622
FAH	PGM1	9606.ENSP00000385080	9606.ENSP00000360124	0	0	0	0	0.087	0.484	0	0.096	0.537
FAH	HADH	9606.ENSP00000385080	9606.ENSP00000474560	0.059	0	0	0	0.107	0	0	0.374	0.429
FAM107A	LIFR	9606.ENSP00000419124	9606.ENSP00000398368	0	0	0	0	0.153	0	0	0.374	0.447
FAM107A	SPARCL1	9606.ENSP00000419124	9606.ENSP00000414856	0	0	0	0	0.327	0	0	0.238	0.465
FAM110C	TMEM47	9606.ENSP00000328347	9606.ENSP00000275954	0	0	0	0	0	0	0	0.479	0.479
FAM126A	TTC7B	9606.ENSP00000403396	9606.ENSP00000336127	0	0	0	0	0.043	0.928	0	0.938	0.995
FAM126A	ZCCHC24	9606.ENSP00000403396	9606.ENSP00000361411	0	0	0	0	0	0	0	0.444	0.444
FAM126A	SH3GLB2	9606.ENSP00000403396	9606.ENSP00000361634	0	0	0	0	0	0	0	0.430	0.430
